web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551370497-22062","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Daniel","Improved","February 24, 2019","Greater sound compared to first Gen.. Built in temperature sensor. Cool.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&pageNumber=150&reviewerType=all_reviews"
"1551370265-21188","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","soil doc","Enhancement suggestion - Volume control","November 24, 2018","There is a definite need for a ""finer"" (more than integer) adjustments to volume.  For example, Volume 3 is often too loud, while Volume 2 is too soft.  Can your engineers work on a 20-step volume control capability, e.g., Volume 2.5?  Otherwise no complaints.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1551370535-22202","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Timfabb","Love Alexa","January 12, 2019","Great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews"
"1551370608-22480","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Every house should have one","January 29, 2019","Awesome sound and quality, a huge upgrade from the original generation 1","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_202?ie=UTF8&pageNumber=202&reviewerType=all_reviews"
"1551370318-21388","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Anna Brown","Love my Alexa","January 13, 2019","I really like my Echo a lot I like listening to music which I do much more now ..I even let it for my furry girl when I have to leave her alone.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_66?ie=UTF8&pageNumber=66&reviewerType=all_reviews"
"1551370537-22214","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Grady Zbranek","Does not work with schlage lock","December 9, 2018","Does not work with schlage lock.","2.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_169?ie=UTF8&pageNumber=169&reviewerType=all_reviews"
"1551370651-22639","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sandra M.","Luv Alexa","January 14, 2019","Love Alexa, she is so easy to use and makes my life a lot easier 😍","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews"
"1551370565-22315","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","C. G. G.","Not reliable with Apple Music","January 30, 2019","The number one thing I use this for is music. But it will only shuffle my apple playlist once every five or so times I use it.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_182?ie=UTF8&pageNumber=182&reviewerType=all_reviews"
"1551370625-22545","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","GlenMick","That I bought the Echo Plus from Best Buy, not Amazon.","January 10, 2019","This is odd, because I didn’t buy the Echo Plus from Amazon; I bought it from Best Buy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_210?ie=UTF8&pageNumber=210&reviewerType=all_reviews"
"1551370516-22132","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","tmlvoice","Easy of installing and sound is great","November 6, 2018","Awesome. Took 2 minutes to setup and connect to my Dot and network","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_159?ie=UTF8&pageNumber=159&reviewerType=all_reviews"
"1551370540-22222","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jim Hinsey","Caution:  No Zwave","December 12, 2018","The device does not do Z wave.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews"
"1551370555-22276","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Stephen McElhatten","Fantastic sound as we are enjoying more music in our lives.","January 9, 2019","The sound is unbelievable. We like to have it give us weather forecasts, set alarms and answer questions.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_177?ie=UTF8&pageNumber=177&reviewerType=all_reviews"
"1551370552-22271","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Pretty good","December 9, 2018","I liked the low ends when you cranked up the bass but I don’t know how I feel about when I turn up the music all the way but overall a good speaker.","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews"
"1551370623-22536","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Speaker is great","February 15, 2019","Great speaker quality. Great for ordering items and reminders","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_209?ie=UTF8&pageNumber=209&reviewerType=all_reviews"
"1551370488-22029","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Lynn Kelby","Great sounds quality","January 7, 2019","Great sound quality","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_146?ie=UTF8&pageNumber=146&reviewerType=all_reviews"
"1551370587-22395","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David R Gutierrez","10/10 recommended","January 6, 2019","I love the built in thermostat and compatible hub for linking of other devices!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1551370640-22595","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Bigskylady","Awesome Product!","January 5, 2019","Love this! Love everything about it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews"
"1551370397-21689","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Steven Richardson","Great sounds","January 18, 2019","Great sounds and worth the money!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews"
"1551370295-21299","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","John","Love it.","February 4, 2019","The wife loves it to play her favorite music in the kitchen. Alexa answered a question one day that as not asked. Kinda weird. Is Alexa listening? Maybe I need to read the directions.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1551370227-21045","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Benjamin","AMAZING!!!!","January 26, 2019","The truth, I did not know anything about the world of intelligent or systematized systems for home. Alexa surprised me. I decided to buy one after knowing the alexa echo dot 3rd generation. After many comments, videos, sound tests, I stayed with alexa for the great quality that has comparing price / quality / functionality. I am an Apple user and the truth has nothing to envy to HomePod. Totally recommended. I just hope that I will soon make an update of use to be able to use alexa in my country (Chile) and be able to use it to make calls (it is deactivated and only works in: USA, CANADA and MEXICO). But outside of that, totally recommended still sonically.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1551370276-21232","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Andrew Shifflett","Great for a few things, great sound!","February 10, 2019","It has great sound and it's super convenient to be voice activated. I hooked it up to the light bulbs which is also convenient. However, it's a lot of money to spend just for voice activated things you can turn on manually.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1551370401-21703","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ndiesel1","Great Great Product!","January 23, 2019","I absolutely love this new echo plus!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews"
"1551370606-22467","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Alberto","Mejor sonido","October 29, 2018","El sonido y el diseño es totalmente mejorado","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_201?ie=UTF8&pageNumber=201&reviewerType=all_reviews"
"1551370197-20931","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gadget Dad","Great, but with some issues","February 19, 2019","I had an original, full sized Echo in my kitchen and loved it, but the only thing I really wished it could do was support  stereo playback via two units - which it does not.  A pair of them would make for a much better overall music experience, as a single mono device just isn't ideal when it comes to enjoying music...  So, when the Echo Plus (2nd gen) arrived offering a built in stereo pairing feature/utility  via the Alexa app, I immediately jumped onto getting a set of them and traded in my original Echo.

The first let down was the sound.  The original Echo simply sounded a bit better.  It could go louder, and the sound was just clearer/cleaner.  Perhaps it is the quality of the materials used in the original Echo, which just seemed more like a premium device as to fit/finish and the richer sound.  Fine I thought - but certainly having a pair of the newer units would make up for a better overall Echo experience?  Well, no, not really.  Sound wise, even paired, I feel the original Echo just sounded cleaner/clearer.  The bass was less muddy and the dynamic range was also a bit better, especially at higher volume levels.  Now I'm not talking about a night and day differences here, but still, I fully expected the Echo Plus to have evolved somewhat in the sound department... and that simply isn't the case here.

So all in all, if you are looking to upgrade for improved sound, well, there isn't really any reason to jump ship.  Stick with your original Echo or explore the Sonus One speaker that has Echo support if you really want to upgrade your sound for music playback.

Now, my biggest gripe about the paired Amazon Echo Plus is the fact that it is ONLY paired for music playback.  Other than that, it acts as TWO completely separate devices.  This is especially frustrating in a kitchen environment where you use timers and alarms all the time.  Example:  Ask Alexa to set a 15 minute timer.  It does, choosing whichever Echo unit heard you I guess.  Now walk around the kitchen and then call out, ""Alex, how much time left on my timer?""...  And low and behold, the other unit hears you and responds telling you that you have no timers set!  WHAT?  With a stereo pair, you have to remember which device took your timer request and ensure that you are only speaking to it in order to get any info out of it?  Really?  How hard would it be to just have them act together in unison as one unit!?  Why not provide that as an option?  A paired set should behave and act as a single Alexa device!  They should respond in unison to commands - which they do not!  They should also know about each other timers/commands, but unfortunately they do not.  Right now, stereo pairing is NOT what I expected.  It only plays music in stereo paired setting, nothing else.  Rather than getting a nice volume boost when responding to commands, you get just a single speaker.  This is a tremendous let-down for having purchased two premium devices and wanting to use them together.  If Amazon would fix this MAJOR issue, I'd easily raise my review to 4 stars.  My original Echo was easily a 5 star device.  The newer Echo Plus (2nd Gen) is only a 3 star device if you buy 2 of them and use them as a stereo pair.  Purchased alone, I'd raise it to a 4 stars.  (-1 for the poorer sound quality compared with the original Echo).","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
